booking_id,date_key,arrival_date,channel_key,segment_key,hotel_key,country,booking_status,is_canceled,lead_time,total_nights,total_guests,adults,children,babies,meal,customer_type,deposit_type,reserved_room_type,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,agent_present,company_present,adr_clean,gross_booking_value,realized_revenue,required_car_parking_spaces,total_of_special_requests,valid_for_ml,invalid_guest_flag,adr_invalid_flag,children_missing_flag
B0086719,20160404,2016-04-04,4,7,1,PRT,Stayed,0,70,4,3.0,3,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,121.55,486.2,486.2,0,2,1,0,0,0
B0086720,20160404,2016-04-04,4,7,1,CHE,Stayed,0,69,4,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,80.75,323.0,323.0,0,1,1,0,0,0
B0086721,20160405,2016-04-05,4,7,1,BEL,Stayed,0,35,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,131.4,394.20000000000005,394.20000000000005,0,1,1,0,0,0
B0086722,20160407,2016-04-07,1,3,1,ESP,Stayed,0,7,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,91.0,91.0,91.0,0,0,1,0,0,0
B0086723,20160407,2016-04-07,2,4,1,PRT,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,50.0,50.0,50.0,0,0,1,0,0,0
B0086724,20160404,2016-04-04,4,5,1,PRT,Stayed,0,124,4,1.0,1,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,70.0,280.0,280.0,0,1,1,0,0,0
B0086725,20160405,2016-04-05,1,3,1,PRT,Stayed,0,29,3,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,0,1,67.0,201.0,201.0,1,0,1,0,0,0
B0086726,20160407,2016-04-07,4,6,1,GBR,Stayed,0,78,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,72.72,72.72,72.72,0,0,1,0,0,0
B0086727,20160407,2016-04-07,4,7,1,SAU,Stayed,0,10,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,110.0,110.0,110.0,0,2,1,0,0,0
B0086728,20160404,2016-04-04,4,5,1,PRT,Stayed,0,124,4,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,360.0,360.0,0,1,1,0,0,0
B0086729,20160407,2016-04-07,2,4,1,IRL,Stayed,0,22,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,0,1,0,0,0
B0086730,20160404,2016-04-04,4,5,1,PRT,Stayed,0,124,4,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,360.0,360.0,0,1,1,0,0,0
B0086731,20160405,2016-04-05,4,7,1,FRA,Stayed,0,57,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,105.3,315.9,315.9,0,1,1,0,0,0
B0086732,20160407,2016-04-07,4,7,1,ESP,Stayed,0,3,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,76.0,76.0,76.0,0,0,1,0,0,0
B0086733,20160404,2016-04-04,4,5,1,PRT,Stayed,0,124,4,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,360.0,360.0,0,0,1,0,0,0
B0086734,20160405,2016-04-05,4,6,1,FRA,Stayed,0,124,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,71.0,213.0,213.0,0,0,1,0,0,0
B0086735,20160406,2016-04-06,2,4,1,PRT,Stayed,0,1,2,3.0,3,0.0,0,BB,Transient,No Deposit,F,0,0,0,0,0,197.0,394.0,394.0,0,0,1,0,0,0
B0086736,20160404,2016-04-04,2,4,1,PRT,Stayed,0,64,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,107.25,429.0,429.0,1,0,1,0,0,0
B0086737,20160404,2016-04-04,4,5,1,PRT,Stayed,0,124,4,1.0,1,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,70.0,280.0,280.0,0,0,1,0,0,0
B0086738,20160405,2016-04-05,4,7,1,DEU,Stayed,0,58,3,2.0,2,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,153.0,459.0,459.0,0,1,1,0,0,0
B0086739,20160406,2016-04-06,4,7,1,KOR,Stayed,0,77,2,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,105.3,210.6,210.6,0,1,1,0,0,0
B0086740,20160404,2016-04-04,4,5,1,PRT,Stayed,0,124,4,1.0,1,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,70.0,280.0,280.0,0,0,1,0,0,0
B0086741,20160404,2016-04-04,4,5,1,PRT,Stayed,0,124,4,1.0,1,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,70.0,280.0,280.0,0,0,1,0,0,0
B0086742,20160403,2016-04-03,4,6,1,FRA,Stayed,0,62,5,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,76.0,380.0,380.0,0,1,1,0,0,0
B0086743,20160403,2016-04-03,4,6,1,DEU,Stayed,0,114,5,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,80.75,403.75,403.75,0,0,1,0,0,0
B0086744,20160405,2016-04-05,4,7,1,PRT,Stayed,0,58,3,3.0,3,0.0,0,HB,Transient,No Deposit,D,0,0,0,1,0,189.0,567.0,567.0,0,2,1,0,0,0
B0086745,20160404,2016-04-04,4,7,1,CHE,Stayed,0,79,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,95.2,380.8,380.8,0,1,1,0,0,0
B0086746,20160404,2016-04-04,4,6,1,FRA,Stayed,0,119,4,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,71.0,284.0,284.0,0,1,1,0,0,0
B0086747,20160404,2016-04-04,4,5,1,PRT,Stayed,0,124,4,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,360.0,360.0,0,1,1,0,0,0
B0086748,20160404,2016-04-04,4,6,1,FRA,Stayed,0,119,4,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,71.0,284.0,284.0,0,1,1,0,0,0
B0086749,20160404,2016-04-04,4,5,1,PRT,Stayed,0,124,4,2.0,2,0.0,0,HB,Transient-Party,No Deposit,A,0,0,0,1,0,90.0,360.0,360.0,0,1,1,0,0,0
B0086750,20160405,2016-04-05,4,7,1,GBR,Stayed,0,86,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,90.3,270.9,270.9,0,1,1,0,0,0
B0086751,20160404,2016-04-04,4,7,1,PRT,Stayed,0,70,4,3.0,2,1.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,106.25,425.0,425.0,0,3,1,0,0,0
B0086752,20160404,2016-04-04,4,7,1,GBR,Stayed,0,70,4,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,90.95,363.8,363.8,0,2,1,0,0,0
B0086753,20160407,2016-04-07,4,6,1,RUS,Stayed,0,11,1,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,92.8,92.8,92.8,0,0,1,0,0,0
B0086754,20160407,2016-04-07,4,7,1,PRT,Stayed,0,7,1,3.0,2,1.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,106.0,106.0,106.0,0,1,1,0,0,0
B0086755,20160407,2016-04-07,4,7,1,BEL,Stayed,0,2,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,101.0,101.0,101.0,0,1,1,0,0,0
B0086756,20160407,2016-04-07,1,1,1,BEL,Stayed,0,2,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,95.0,95.0,95.0,0,0,1,0,0,0
B0086757,20160405,2016-04-05,4,7,1,PRT,Stayed,0,86,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,79.5,238.5,238.5,0,1,1,0,0,0
B0086758,20160407,2016-04-07,2,4,1,FRA,Stayed,0,6,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,89.0,89.0,89.0,0,0,1,0,0,0
B0086759,20160404,2016-04-04,4,7,1,BEL,Stayed,0,64,4,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,99.45,397.8,397.8,0,1,1,0,0,0
B0086760,20160407,2016-04-07,1,1,1,PRT,Stayed,0,6,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,95.0,95.0,95.0,0,0,1,0,0,0
B0086761,20170612,2017-06-12,1,1,1,PRT,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,1,0,1,0,1,95.0,95.0,95.0,0,0,1,0,0,0
B0086762,20160403,2016-04-03,4,6,1,FRA,Stayed,0,62,5,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,76.0,380.0,380.0,0,1,1,0,0,0
B0086763,20160404,2016-04-04,1,1,1,GRC,Stayed,0,5,4,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,0,1,95.0,380.0,380.0,0,0,1,0,0,0
B0086764,20160407,2016-04-07,1,3,1,PRT,Stayed,0,6,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,1,88.2,88.2,88.2,0,0,1,0,0,0
B0086765,20160408,2016-04-08,4,7,1,USA,Stayed,0,64,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,94.5,94.5,94.5,0,1,1,0,0,0
B0086766,20160407,2016-04-07,4,7,1,PRT,Stayed,0,3,2,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,84.0,168.0,168.0,0,2,1,0,0,0
B0086767,20160403,2016-04-03,4,7,1,PRT,Stayed,0,67,6,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,80.75,484.5,484.5,0,0,1,0,0,0
B0086768,20160406,2016-04-06,4,7,1,BEL,Stayed,0,70,3,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,85.5,256.5,256.5,0,1,1,0,0,0
B0086769,20160403,2016-04-03,4,7,1,DEU,Stayed,0,82,6,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,83.87,503.22,503.22,0,2,1,0,0,0
B0086770,20160407,2016-04-07,4,7,1,DEU,Stayed,0,83,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,96.3,192.6,192.6,0,1,1,0,0,0
B0086771,20160405,2016-04-05,4,7,1,PRT,Stayed,0,29,4,3.0,3,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,119.77,479.08,479.08,0,2,1,0,0,0
B0086772,20160408,2016-04-08,4,7,1,FRA,Stayed,0,8,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,95.0,95.0,95.0,0,1,1,0,0,0
B0086773,20160407,2016-04-07,4,7,1,CN,Stayed,0,20,2,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,178.0,178.0,0,1,1,0,0,0
B0086774,20160403,2016-04-03,4,7,1,DEU,Stayed,0,70,6,2.0,1,1.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,64.67,388.02,388.02,0,1,1,0,0,0
B0086775,20160408,2016-04-08,4,7,1,DEU,Stayed,0,2,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,0,1,0,0,0
B0086776,20160407,2016-04-07,4,7,1,RUS,Stayed,0,78,2,4.0,2,2.0,0,BB,Transient,No Deposit,F,0,0,0,1,0,177.3,354.6,354.6,1,2,1,0,0,0
B0086777,20160404,2016-04-04,4,7,1,BEL,Stayed,0,75,5,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,87.55,437.75,437.75,0,1,1,0,0,0
B0086778,20160404,2016-04-04,4,7,1,BEL,Stayed,0,75,5,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,87.55,437.75,437.75,0,1,1,0,0,0
B0086779,20160408,2016-04-08,4,7,1,DEU,Stayed,0,90,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,85.5,85.5,85.5,1,1,1,0,0,0
B0086780,20160408,2016-04-08,4,7,1,IRL,Stayed,0,12,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,101.0,101.0,101.0,0,0,1,0,0,0
B0086781,20160408,2016-04-08,4,7,1,FRA,Stayed,0,4,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,95.0,95.0,95.0,0,1,1,0,0,0
B0086782,20160408,2016-04-08,4,7,1,BRA,Stayed,0,0,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,53.3,53.3,53.3,0,0,1,0,0,0
B0086783,20160408,2016-04-08,4,7,1,PRT,Stayed,0,0,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,1,1,0,0,0
B0086784,20160406,2016-04-06,4,7,1,TUR,Stayed,0,9,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,129.33,387.99,387.99,0,0,1,0,0,0
B0086785,20160408,2016-04-08,4,7,1,DEU,Stayed,0,18,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,1,1,0,0,0
B0086786,20160406,2016-04-06,4,7,1,DEU,Stayed,0,88,3,3.0,3,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,100.72,302.15999999999997,302.15999999999997,0,2,1,0,0,0
B0086787,20160406,2016-04-06,4,7,1,FRA,Stayed,0,2,3,3.0,3,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,150.33,450.99,450.99,0,0,1,0,0,0
B0086788,20160403,2016-04-03,4,7,1,PRT,Stayed,0,33,6,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,135.9,815.4000000000001,815.4000000000001,0,1,1,0,0,0
B0086789,20160408,2016-04-08,2,4,1,FRA,Stayed,0,5,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,108.0,108.0,108.0,1,0,1,0,0,0
B0086790,20160407,2016-04-07,4,7,1,NLD,Stayed,0,0,2,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,178.0,178.0,0,1,1,0,0,0
B0086791,20160408,2016-04-08,4,7,1,CHN,Stayed,0,13,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,101.0,101.0,101.0,0,1,1,0,0,0
B0086792,20160407,2016-04-07,4,7,1,CHE,Stayed,0,1,2,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,101.0,202.0,202.0,0,1,1,0,0,0
B0086793,20160407,2016-04-07,4,7,1,GBR,Stayed,0,4,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,101.0,202.0,202.0,0,1,1,0,0,0
B0086794,20160407,2016-04-07,4,7,1,FRA,Stayed,0,85,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,95.5,191.0,191.0,1,1,1,0,0,0
B0086795,20160407,2016-04-07,4,7,1,ESP,Stayed,0,62,2,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,103.5,207.0,207.0,1,0,1,0,0,0
B0086796,20160407,2016-04-07,4,7,1,USA,Stayed,0,3,2,3.0,3,0.0,0,BB,Transient,No Deposit,G,0,0,0,1,0,185.57,371.14,371.14,0,0,1,0,0,0
B0086797,20160405,2016-04-05,4,7,1,FRA,Stayed,0,83,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,84.58,338.32,338.32,0,1,1,0,0,0
B0086798,20160407,2016-04-07,4,7,1,ARG,Stayed,0,58,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,105.3,210.6,210.6,0,1,1,0,0,0
B0086799,20160408,2016-04-08,2,4,1,PRT,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,89.0,89.0,89.0,0,0,1,0,0,0
B0086800,20160408,2016-04-08,4,7,1,FRA,Stayed,0,0,1,2.0,0,2.0,0,BB,Transient-Party,No Deposit,F,0,0,0,1,0,6.0,6.0,6.0,1,0,1,0,0,0
B0086801,20160408,2016-04-08,4,7,1,FRA,Stayed,0,36,1,2.0,2,0.0,0,BB,Transient-Party,No Deposit,F,0,0,0,1,0,103.95,103.95,103.95,1,0,1,0,0,0
B0086802,20160405,2016-04-05,4,6,1,DEU,Stayed,0,33,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,85.5,342.0,342.0,0,0,1,0,0,0
B0086803,20160408,2016-04-08,4,7,1,PRT,Stayed,0,1,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,101.0,101.0,101.0,0,1,1,0,0,0
B0086804,20160405,2016-04-05,4,7,1,DEU,Stayed,0,8,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,92.17,368.68,368.68,0,2,1,0,0,0
B0086805,20160405,2016-04-05,4,7,1,DEU,Stayed,0,8,4,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,92.17,368.68,368.68,0,1,1,0,0,0
B0086806,20160405,2016-04-05,4,7,1,FRA,Stayed,0,62,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,99.45,397.8,397.8,0,1,1,0,0,0
B0086807,20160408,2016-04-08,4,7,1,CHE,Stayed,0,1,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,101.0,101.0,101.0,0,1,1,0,0,0
B0086808,20160406,2016-04-06,4,7,1,CHE,Stayed,0,30,3,2.0,2,0.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,110.8,332.4,332.4,0,0,1,0,0,0
B0086809,20160405,2016-04-05,4,7,1,DEU,Stayed,0,75,4,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,88.83,355.32,355.32,0,0,1,0,0,0
B0086810,20160407,2016-04-07,4,7,1,FRA,Stayed,0,7,2,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,116.0,232.0,232.0,0,1,1,0,0,0
B0086811,20160408,2016-04-08,4,7,1,GBR,Stayed,0,66,1,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,118.8,118.8,118.8,0,2,1,0,0,0
B0086812,20160408,2016-04-08,4,7,1,FRA,Stayed,0,8,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,64.68,64.68,64.68,0,1,1,0,0,0
B0086813,20160407,2016-04-07,2,4,1,FRA,Stayed,0,7,2,4.0,2,2.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,161.0,322.0,322.0,1,1,1,0,0,0
B0086814,20160408,2016-04-08,2,4,1,PRT,Stayed,0,7,1,3.0,2,1.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,114.0,114.0,114.0,0,3,1,0,0,0
B0086815,20160408,2016-04-08,4,7,1,GBR,Stayed,0,43,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,117.9,117.9,117.9,0,1,1,0,0,0
B0086816,20160407,2016-04-07,2,2,1,PRT,Stayed,0,10,2,3.0,2,0.0,1,BB,Transient,No Deposit,A,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,0
B0086817,20160408,2016-04-08,4,7,1,PRT,Stayed,0,1,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,1,1,0,0,0
B0086818,20160408,2016-04-08,4,7,1,POL,Stayed,0,23,1,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,98.0,98.0,98.0,0,0,1,0,0,0
B0086819,20160408,2016-04-08,4,7,1,GBR,Stayed,0,13,1,3.0,2,1.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,119.0,119.0,119.0,0,2,1,0,0,0
B0086820,20160408,2016-04-08,4,7,1,POL,Stayed,0,23,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,0,1,0,0,0
B0086821,20160408,2016-04-08,4,7,1,POL,Stayed,0,23,1,1.0,1,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,89.0,89.0,89.0,0,0,1,0,0,0
B0086822,20160406,2016-04-06,4,7,1,NLD,Stayed,0,86,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,99.3,297.9,297.9,0,1,1,0,0,0
B0086823,20160409,2016-04-09,1,3,1,USA,Stayed,0,31,1,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,0,1,90.0,90.0,90.0,0,1,1,0,0,0
B0086824,20160409,2016-04-09,4,7,1,FRA,Stayed,0,16,1,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,146.0,146.0,146.0,0,0,1,0,0,0
B0086825,20160404,2016-04-04,4,7,1,ZAF,Stayed,0,79,6,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,67.85,407.09999999999997,407.09999999999997,0,1,1,0,0,0
B0086826,20160408,2016-04-08,4,7,1,BRA,Stayed,0,16,2,1.0,1,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,131.0,262.0,262.0,0,1,1,0,0,0
B0086827,20160406,2016-04-06,4,7,1,FRA,Stayed,0,15,4,4.0,2,2.0,0,BB,Transient,No Deposit,F,0,0,0,1,0,198.5,794.0,794.0,0,3,1,0,0,0
B0086828,20160407,2016-04-07,4,7,1,ITA,Stayed,0,71,3,4.0,2,2.0,0,BB,Transient-Party,No Deposit,F,0,0,0,1,0,171.3,513.9000000000001,513.9000000000001,0,2,1,0,0,0
B0086829,20160407,2016-04-07,4,7,1,ITA,Stayed,0,71,3,4.0,2,2.0,0,BB,Transient-Party,No Deposit,F,0,0,0,1,0,171.3,513.9000000000001,513.9000000000001,0,2,1,0,0,0
B0086830,20160408,2016-04-08,4,7,1,AUT,Stayed,0,3,2,2.0,2,0.0,0,SC,Transient,No Deposit,A,0,0,0,1,0,104.0,208.0,208.0,0,1,1,0,0,0
B0086831,20160408,2016-04-08,2,4,1,TUR,Stayed,0,6,2,4.0,2,2.0,0,BB,Transient,No Deposit,E,0,0,0,1,0,176.0,352.0,352.0,1,0,1,0,0,0
B0086832,20160406,2016-04-06,4,7,1,TUR,Stayed,0,71,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,105.83,423.32,423.32,0,1,1,0,0,0
B0086833,20160408,2016-04-08,4,5,1,FRA,Stayed,0,115,2,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,65.0,130.0,130.0,0,1,1,0,0,0
B0086834,20160407,2016-04-07,4,7,1,PRT,Stayed,0,75,3,3.0,3,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,128.7,386.09999999999997,386.09999999999997,1,2,1,0,0,0
B0086835,20160406,2016-04-06,4,7,1,FRA,Stayed,0,86,4,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,93.08,372.32,372.32,0,1,1,0,0,0
B0086836,20160408,2016-04-08,2,4,1,ESP,Stayed,0,61,2,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,113.4,226.8,226.8,0,0,1,0,0,0
B0086837,20160407,2016-04-07,4,7,1,ITA,Stayed,0,54,3,2.0,2,0.0,0,BB,Transient,No Deposit,D,0,0,0,1,0,118.8,356.4,356.4,0,1,1,0,0,0
B0086838,20160408,2016-04-08,4,5,1,FRA,Stayed,0,115,2,3.0,3,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,94.25,188.5,188.5,0,1,1,0,0,0
B0086839,20160407,2016-04-07,4,7,1,BEL,Stayed,0,61,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,D,0,0,0,1,0,118.8,356.4,356.4,0,0,1,0,0,0
B0086840,20160407,2016-04-07,4,7,1,BEL,Stayed,0,61,3,2.0,2,0.0,0,BB,Transient-Party,No Deposit,D,0,0,0,1,0,118.8,356.4,356.4,0,0,1,0,0,0
B0086841,20160408,2016-04-08,4,5,1,FRA,Stayed,0,115,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,57.5,115.0,115.0,0,0,1,0,0,0
B0086842,20160408,2016-04-08,4,5,1,PRT,Stayed,0,115,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,57.5,115.0,115.0,0,0,1,0,0,0
B0086843,20160409,2016-04-09,2,4,1,POL,Stayed,0,0,1,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,129.0,129.0,129.0,0,0,1,0,0,0
B0086844,20160409,2016-04-09,2,4,1,POL,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,119.0,119.0,119.0,0,0,1,0,0,0
B0086845,20160409,2016-04-09,2,4,1,POL,Stayed,0,0,1,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,0,0,119.0,119.0,119.0,0,0,1,0,0,0
B0086846,20160408,2016-04-08,4,5,1,PRT,Stayed,0,115,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,57.5,115.0,115.0,0,0,1,0,0,0
B0086847,20160408,2016-04-08,4,5,1,PRT,Stayed,0,115,2,1.0,1,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,57.5,115.0,115.0,0,1,1,0,0,0
B0086848,20160402,2016-04-02,2,4,1,FRA,Stayed,0,84,8,3.0,3,0.0,0,HB,Transient,No Deposit,D,0,0,0,0,0,179.91,1439.28,1439.28,1,1,1,0,0,0
B0086849,20160408,2016-04-08,4,6,1,PRT,Stayed,0,1,2,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,0.0,0.0,0.0,0,0,1,0,0,0
B0086850,20160406,2016-04-06,2,4,1,ITA,Stayed,0,0,4,1.0,1,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,108.5,434.0,434.0,0,0,1,0,0,0
B0086851,20160408,2016-04-08,4,5,1,FRA,Stayed,0,115,2,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,65.0,130.0,130.0,0,1,1,0,0,0
B0086852,20160408,2016-04-08,4,5,1,FRA,Stayed,0,115,2,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,65.0,130.0,130.0,0,1,1,0,0,0
B0086853,20160408,2016-04-08,4,7,1,DEU,Stayed,0,80,2,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,96.3,192.6,192.6,0,1,1,0,0,0
B0086854,20160408,2016-04-08,4,7,1,DEU,Stayed,0,80,2,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,96.3,192.6,192.6,0,1,1,0,0,0
B0086855,20160408,2016-04-08,4,7,1,DEU,Stayed,0,80,2,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,96.3,192.6,192.6,0,1,1,0,0,0
B0086856,20160408,2016-04-08,4,5,1,FRA,Stayed,0,115,2,2.0,2,0.0,0,BB,Transient-Party,No Deposit,A,0,0,0,1,0,65.0,130.0,130.0,0,1,1,0,0,0
B0086857,20160407,2016-04-07,4,6,1,FRA,Stayed,0,4,3,2.0,2,0.0,0,BB,Transient,No Deposit,A,0,0,0,1,0,85.5,256.5,256.5,0,0,1,0,0,0
